"","Customer","Geographic indicator","Months with service","Age in years","Marital status","Years at current address","Household income in thousands","Level of education","Years with current employer","Retired","Gender","Number of people in household","Customer category","Toll free service","Equipment rental","Calling card service","Wireless service","Long distance last month","Toll free last month","Equipment last month","Calling card last month","Wireless last month","Long distance over tenure","Toll free over tenure","Equipment over tenure","Calling card over tenure","Wireless over tenure","Multiple lines","Voice mail","Paging service","Internet","Caller ID","Call waiting","Call forwarding","Three way calling","Electronic billing","churn"
"871","ID0871","Zone 1",7,38,"Unmarried",4,70,"Graduate",4,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",3.85,19.25,38.35,7,17.7,26.65,127.5,250.3,40,129.55,"Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes"
"872","ID0872","Zone 3",70,59,"Unmarried",27,85,"Did Not Complete High School",19,"No","Female",1,"Category 3","Yes","No","Yes","No",38.9,62.5,0,62,0,2711,4387.3,0,4220,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"873","ID0873","Zone 2",20,48,"Married",21,45,"Undergraduate",2,"No","Female",2,"Category 3","Yes","No","Yes","Yes",10.7,33,0,27.5,29.4,192.15,645.65,0,480,528.3,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"874","ID0874","Zone 3",54,32,"Married",12,27,"Did Not Complete High School",9,"No","Male",2,"Category 2","No","No","Yes","No",33.95,0,0,24.25,0,1801.3,0,0,1300,0,"Yes","No","No","No","No","No","No","No","No","No"
"875","ID0875","Zone 3",36,48,"Unmarried",28,29,"Did Not Complete High School",2,"No","Male",1,"Category 1","No","No","No","No",6,0,0,0,0,222.8,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"876","ID0876","Zone 3",71,53,"Married",29,48,"Graduate",0,"No","Female",2,"Category 3","Yes","No","Yes","No",34.95,28.75,0,36,0,2506.05,2074.75,0,2560,0,"Yes","No","No","No","No","Yes","Yes","Yes","No","No"
"877","ID0877","Zone 1",17,41,"Unmarried",4,32,"Completed High School",3,"No","Male",1,"Category 3","Yes","No","Yes","No",12.6,9.5,0,6.75,0,208,168,0,100,0,"No","No","No","No","Yes","No","Yes","No","No","No"
"878","ID0878","Zone 1",18,45,"Married",17,43,"Did Not Complete High School",9,"No","Male",3,"Category 3","Yes","No","Yes","No",4.45,17,0,13.75,0,78.65,287.3,0,245,0,"No","No","No","No","Yes","Yes","Yes","No","No","No"
"879","ID0879","Zone 1",16,27,"Unmarried",8,16,"Doctorate",0,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",5.45,17.75,44.85,13.5,33.9,102.75,282.2,675.65,235,524.2,"No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"880","ID0880","Zone 3",38,30,"Married",6,22,"Completed High School",3,"No","Female",2,"Category 2","No","No","Yes","No",5.6,0,0,12.25,0,215.05,0,0,455,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"881","ID0881","Zone 1",52,45,"Married",19,40,"Undergraduate",9,"No","Female",3,"Category 4","No","Yes","Yes","Yes",8.45,0,34.35,14.5,34.1,512.65,0,1793.9,705,1740.7,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No"
"882","ID0882","Zone 1",46,48,"Married",12,256,"Undergraduate",25,"No","Male",6,"Category 4","Yes","Yes","Yes","Yes",13.8,31.75,43.65,18.75,66,612.55,1449,1961.75,835,3064.75,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
"883","ID0883","Zone 2",31,46,"Unmarried",23,144,"Graduate",13,"No","Male",1,"Category 3","Yes","No","Yes","No",7.6,15.25,0,9.75,0,271.55,501.15,0,290,0,"No","No","No","Yes","Yes","Yes","Yes","No","Yes","No"
"884","ID0884","Zone 2",23,31,"Unmarried",10,45,"Graduate",0,"No","Male",2,"Category 2","Yes","No","No","No",5,11.75,0,0,0,119.5,275.05,0,0,0,"Yes","No","No","Yes","No","No","No","No","Yes","Yes"
"885","ID0885","Zone 2",38,56,"Married",34,34,"Completed High School",0,"No","Female",3,"Category 3","No","No","No","Yes",7.8,0,0,0,24.65,272.75,0,0,0,888.45,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No"
"886","ID0886","Zone 2",50,54,"Unmarried",15,248,"Undergraduate",28,"No","Female",1,"Category 3","Yes","No","Yes","Yes",11.05,17.25,0,5.5,29.15,497.9,833.85,0,270,1453.85,"Yes","No","No","No","Yes","Yes","Yes","No","No","No"
"887","ID0887","Zone 2",16,49,"Unmarried",17,41,"Completed High School",5,"No","Male",1,"Category 4","Yes","Yes","No","Yes",4.1,14,39.15,0,31.8,62.45,260.05,620,0,521.35,"No","Yes","Yes","Yes","No","No","Yes","No","No","Yes"
"888","ID0888","Zone 2",14,34,"Married",4,27,"Graduate",1,"No","Female",2,"Category 4","Yes","Yes","Yes","Yes",6.05,23.5,36.25,20.5,37.85,90.2,313.8,454.45,260,474,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes"
"889","ID0889","Zone 2",30,52,"Unmarried",23,17,"Undergraduate",3,"No","Female",1,"Category 2","No","Yes","Yes","No",10.3,0,37.6,15.25,0,367.4,0,1106.4,420,0,"Yes","No","No","Yes","No","No","No","No","No","No"
"890","ID0890","Zone 3",22,47,"Married",0,44,"Graduate",11,"No","Female",3,"Category 4","Yes","Yes","Yes","Yes",9,21.25,50.75,57.25,57,194.55,466.9,1053.1,1220,1264.05,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"891","ID0891","Zone 1",38,55,"Married",12,135,"Completed High School",24,"No","Male",4,"Category 4","Yes","No","Yes","No",12.15,31.75,0,16.25,0,467.75,1167.65,0,595,0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"892","ID0892","Zone 3",59,26,"Married",3,41,"Graduate",1,"No","Female",3,"Category 2","No","Yes","Yes","Yes",12.65,0,35.1,46.75,29.15,804,0,2099.25,2710,1707.1,"Yes","No","No","Yes","No","No","No","No","No","No"
"893","ID0893","Zone 2",54,55,"Unmarried",1,587,"Undergraduate",33,"No","Male",1,"Category 3","No","No","No","No",13,0,0,0,0,650.85,0,0,0,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"894","ID0894","Zone 3",9,40,"Unmarried",13,38,"Graduate",7,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",3.35,21,42.4,17.5,59.55,37.7,179.8,329.05,125,482.1,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"895","ID0895","Zone 1",67,67,"Married",38,49,"Completed High School",10,"No","Female",2,"Category 2","No","Yes","Yes","No",14.3,0,29.25,25.25,0,924.55,0,1963.25,1675,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"896","ID0896","Zone 2",24,44,"Unmarried",19,33,"Undergraduate",0,"No","Female",2,"Category 1","No","Yes","No","No",4.65,0,26.65,0,0,100.95,0,568.2,0,0,"No","No","No","No","No","No","No","Yes","Yes","Yes"
"897","ID0897","Zone 2",12,55,"Married",13,36,"Did Not Complete High School",5,"No","Female",2,"Category 2","No","Yes","No","No",5.95,0,26.55,0,0,73.35,0,300.75,0,0,"Yes","No","No","Yes","No","No","No","No","No","Yes"
"898","ID0898","Zone 1",26,47,"Unmarried",13,54,"Undergraduate",0,"No","Male",1,"Category 2","Yes","Yes","Yes","Yes",7.1,16,38.5,18,23.5,205.4,484.9,946.85,435,547.75,"Yes","Yes","No","Yes","No","No","No","Yes","Yes","No"
"899","ID0899","Zone 2",3,32,"Unmarried",4,58,"Completed High School",11,"No","Male",4,"Category 4","Yes","Yes","Yes","Yes",2.75,15.75,29.5,9.25,28.55,5.7,49.65,50.5,15,67.7,"Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes"
"900","ID0900","Zone 2",20,46,"Unmarried",2,23,"Doctorate",4,"No","Female",2,"Category 4","No","No","No","No",4.75,0,0,0,0,82.3,0,0,0,0,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes"
"901","ID0901","Zone 3",5,52,"Married",0,97,"Doctorate",9,"No","Male",2,"Category 4","Yes","Yes","Yes","Yes",3.1,16.5,35.25,25.5,40.3,12.9,83,127.35,115,162.75,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes"
"902","ID0902","Zone 3",58,53,"Unmarried",19,207,"Undergraduate",12,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",7.3,29.5,51.2,22,62.8,447.15,1653.9,2986.65,1250,3613.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"903","ID0903","Zone 1",54,28,"Married",2,21,"Undergraduate",3,"No","Male",4,"Category 1","No","No","Yes","No",10.4,0,0,25.75,0,567.55,0,0,1395,0,"No","No","No","No","No","No","No","No","No","No"
"904","ID0904","Zone 2",52,39,"Unmarried",6,119,"Undergraduate",18,"No","Female",1,"Category 1","Yes","No","Yes","No",10.5,25,0,8.25,0,556.5,1280.9,0,450,0,"No","No","Yes","No","No","No","No","No","Yes","No"
"905","ID0905","Zone 2",38,30,"Married",10,25,"Did Not Complete High School",5,"No","Female",4,"Category 1","No","No","Yes","No",3.95,0,0,12,0,179.75,0,0,430,0,"No","No","No","No","No","No","No","No","No","No"
"906","ID0906","Zone 2",19,46,"Unmarried",5,59,"Undergraduate",17,"No","Male",1,"Category 1","Yes","No","No","No",5.6,9,0,0,0,97.25,191.25,0,0,0,"No","No","No","No","Yes","No","No","Yes","No","No"
"907","ID0907","Zone 2",22,33,"Married",2,24,"Did Not Complete High School",3,"No","Male",4,"Category 1","No","No","No","No",7.1,0,0,0,0,153.4,0,0,0,0,"No","No","No","No","No","No","No","No","Yes","No"
"908","ID0908","Zone 1",49,35,"Married",15,113,"Graduate",4,"No","Male",5,"Category 2","No","No","No","No",16.1,0,0,0,0,818.45,0,0,0,0,"Yes","No","No","No","No","No","No","No","Yes","No"
"909","ID0909","Zone 3",5,39,"Unmarried",0,22,"Did Not Complete High School",0,"No","Female",2,"Category 3","Yes","No","Yes","No",4.7,19,0,9.25,0,32.95,106.85,0,30,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"910","ID0910","Zone 2",18,69,"Unmarried",28,11,"Did Not Complete High School",17,"Yes","Male",1,"Category 1","No","No","No","No",3.85,0,0,0,0,62.75,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"911","ID0911","Zone 3",43,29,"Unmarried",4,33,"Did Not Complete High School",13,"No","Female",4,"Category 3","Yes","No","Yes","Yes",22.05,18.75,0,7.5,24.95,1042.95,830.75,0,345,1124.25,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"912","ID0912","Zone 3",17,50,"Unmarried",2,205,"Doctorate",19,"No","Male",1,"Category 4","Yes","Yes","No","Yes",6.95,21.25,37.95,0,36.65,121.45,371.2,523.75,0,620.3,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"913","ID0913","Zone 2",37,33,"Unmarried",4,41,"Undergraduate",8,"No","Female",3,"Category 2","No","Yes","No","No",9.2,0,30.45,0,0,347.1,0,1158.9,0,0,"Yes","No","No","No","Yes","No","No","No","Yes","No"
"914","ID0914","Zone 2",8,39,"Unmarried",0,39,"Did Not Complete High School",7,"No","Female",1,"Category 1","Yes","No","No","No",3.15,10.75,0,0,0,29.05,83.55,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"915","ID0915","Zone 2",51,46,"Married",8,107,"Completed High School",21,"No","Female",6,"Category 3","Yes","No","Yes","Yes",17.3,25.75,0,23,37.4,840,1396.75,0,1155,1832.25,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"916","ID0916","Zone 1",71,55,"Married",11,198,"Did Not Complete High School",31,"No","Female",3,"Category 3","Yes","No","Yes","No",17.8,44.25,0,32,0,1218,3058.5,0,2305,0,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"917","ID0917","Zone 1",56,53,"Married",23,100,"Doctorate",14,"No","Female",2,"Category 2","No","Yes","Yes","No",14.15,0,34.2,9.5,0,752.9,0,1988.65,560,0,"Yes","Yes","No","Yes","No","No","No","No","Yes","No"
"918","ID0918","Zone 3",70,68,"Unmarried",21,1131,"Completed High School",45,"No","Male",1,"Category 3","Yes","No","Yes","Yes",14.85,57.5,0,15,39.5,1104.4,3926.65,0,990,2798.25,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"919","ID0919","Zone 1",62,53,"Unmarried",14,360,"Undergraduate",26,"No","Female",2,"Category 3","Yes","No","Yes","No",31.9,53.25,0,16.5,0,1892.85,3232.05,0,890,0,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"920","ID0920","Zone 1",50,52,"Married",22,162,"Completed High School",27,"No","Female",2,"Category 4","Yes","Yes","Yes","Yes",12.85,24.25,49.2,14.25,42.85,599.05,1238.2,2498.35,725,2032.3,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"921","ID0921","Zone 3",1,31,"Unmarried",3,29,"Doctorate",2,"No","Female",3,"Category 1","No","Yes","No","No",1.45,0,25.25,0,0,1.45,0,25.25,0,0,"No","No","No","Yes","No","No","No","No","Yes","Yes"
"922","ID0922","Zone 3",15,26,"Unmarried",1,38,"Graduate",1,"No","Male",2,"Category 4","No","Yes","No","No",7.4,0,35.4,0,0,91.7,0,483.5,0,0,"Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes"
"923","ID0923","Zone 3",72,55,"Married",24,82,"Undergraduate",25,"No","Female",2,"Category 2","No","Yes","Yes","No",62.3,0,35.65,65.25,0,4333,0,2477.1,4915,0,"Yes","No","No","No","Yes","Yes","No","No","Yes","No"
"924","ID0924","Zone 2",69,47,"Married",10,159,"Completed High School",24,"No","Male",4,"Category 3","No","No","Yes","No",25.2,0,0,36.25,0,1714.7,0,0,2470,0,"No","No","No","No","Yes","No","Yes","No","No","No"
"925","ID0925","Zone 2",32,44,"Unmarried",10,201,"Completed High School",24,"No","Male",1,"Category 3","Yes","No","Yes","No",7.65,28,0,18.5,0,237.85,895.05,0,595,0,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"926","ID0926","Zone 1",19,25,"Married",6,27,"Graduate",0,"No","Female",2,"Category 3","Yes","No","Yes","No",9.55,20.5,0,34.75,0,172.55,398.95,0,620,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"927","ID0927","Zone 2",42,54,"Unmarried",19,57,"Undergraduate",10,"No","Female",1,"Category 4","No","Yes","Yes","Yes",8.7,0,47.15,11.75,47.5,356.45,0,1872.7,415,1932.35,"Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No"
"928","ID0928","Zone 3",51,49,"Unmarried",29,45,"Did Not Complete High School",16,"No","Male",1,"Category 1","No","No","Yes","No",15.7,0,0,8.5,0,815.05,0,0,400,0,"No","No","No","No","No","Yes","No","No","No","No"
"929","ID0929","Zone 2",32,22,"Married",2,17,"Completed High School",2,"No","Female",4,"Category 3","Yes","No","Yes","No",4.8,28,0,19,0,157.25,952.9,0,600,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"930","ID0930","Zone 3",26,55,"Married",13,61,"Did Not Complete High School",26,"No","Male",2,"Category 3","Yes","No","Yes","No",4.25,29,0,12,0,102.45,729.15,0,300,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"931","ID0931","Zone 2",39,44,"Married",14,418,"Graduate",18,"No","Male",2,"Category 4","Yes","No","Yes","No",7.05,27.5,0,17.5,0,269,1046.2,0,640,0,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No"
"932","ID0932","Zone 2",72,53,"Unmarried",12,152,"Completed High School",32,"No","Female",1,"Category 4","Yes","No","Yes","Yes",43.25,50.5,0,19.25,44.9,3115,3669,0,1315,3120.35,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No"
"933","ID0933","Zone 2",4,39,"Unmarried",11,38,"Graduate",1,"No","Male",2,"Category 4","Yes","No","Yes","Yes",2.8,22.75,0,13.75,30.2,9.35,103.45,0,40,76.9,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
"934","ID0934","Zone 2",54,50,"Married",5,151,"Graduate",20,"No","Male",3,"Category 3","Yes","No","Yes","Yes",21.95,40.25,0,25.75,21.8,1248.25,2030.2,0,1355,1121.05,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"935","ID0935","Zone 1",34,40,"Married",21,23,"Graduate",9,"No","Female",3,"Category 4","Yes","Yes","Yes","Yes",5.95,25.75,45.4,16.75,37.7,207.7,805.85,1498.85,540,1257.7,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"936","ID0936","Zone 1",20,25,"Married",4,33,"Graduate",0,"No","Female",3,"Category 1","Yes","No","Yes","Yes",4.55,16,0,19.25,27.05,115.65,288.75,0,365,511.25,"No","No","No","Yes","Yes","No","Yes","No","Yes","No"
"937","ID0937","Zone 3",14,49,"Unmarried",4,26,"Did Not Complete High School",8,"No","Male",1,"Category 1","No","No","Yes","No",6.5,0,0,14.5,0,86.7,0,0,180,0,"No","No","No","No","No","No","No","No","No","No"
"938","ID0938","Zone 1",61,59,"Unmarried",26,89,"Did Not Complete High School",40,"Yes","Female",1,"Category 3","Yes","No","Yes","No",17.35,35,0,29.25,0,988.8,2166.8,0,1805,0,"No","No","No","No","Yes","Yes","No","Yes","No","No"
"939","ID0939","Zone 2",4,24,"Unmarried",2,25,"Graduate",0,"No","Male",1,"Category 1","No","No","Yes","No",3.75,0,0,15.75,0,12.4,0,0,35,0,"No","Yes","No","Yes","No","Yes","No","No","No","No"
"940","ID0940","Zone 3",16,48,"Unmarried",25,59,"Completed High School",13,"No","Male",2,"Category 3","Yes","No","Yes","No",7.85,20.25,0,14,0,104.9,349.4,0,180,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"941","ID0941","Zone 1",13,41,"Unmarried",9,55,"Completed High School",12,"No","Female",3,"Category 1","No","No","No","No",4.85,0,0,0,0,55.65,0,0,0,0,"No","No","No","No","No","No","No","No","Yes","No"
"942","ID0942","Zone 2",53,37,"Married",18,25,"Undergraduate",6,"No","Female",2,"Category 2","No","Yes","Yes","No",9.95,0,28.65,23.5,0,558.15,0,1533.1,1170,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"943","ID0943","Zone 2",58,36,"Married",13,39,"Completed High School",8,"No","Female",7,"Category 4","Yes","No","Yes","Yes",16.4,38.25,0,55.5,57.05,933.1,2355.4,0,3145,3247.95,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"944","ID0944","Zone 2",25,38,"Married",19,56,"Did Not Complete High School",19,"No","Female",2,"Category 3","No","Yes","Yes","Yes",10.55,0,31.95,32.75,23.65,290.25,0,732.95,770,578.45,"No","Yes","No","No","Yes","No","No","Yes","No","No"
"945","ID0945","Zone 1",71,61,"Married",19,155,"Undergraduate",30,"No","Male",2,"Category 3","Yes","No","Yes","No",23.9,27.5,0,15,0,1684.05,1935.15,0,1030,0,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"946","ID0946","Zone 1",22,33,"Married",13,119,"Doctorate",0,"No","Female",4,"Category 4","Yes","Yes","No","Yes",4.3,23.25,51.6,0,60.35,88.5,520.45,1013.3,0,1230.7,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes"
"947","ID0947","Zone 1",46,48,"Married",15,64,"Undergraduate",20,"No","Male",2,"Category 3","Yes","Yes","Yes","Yes",10.2,26.5,40.2,11.5,23.2,393.55,1316.7,1832,510,948.75,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No"
"948","ID0948","Zone 3",66,50,"Married",2,333,"Doctorate",24,"No","Male",2,"Category 2","No","No","Yes","No",10.3,0,0,14.25,0,659.55,0,0,975,0,"Yes","No","Yes","Yes","No","No","No","No","No","No"
"949","ID0949","Zone 1",69,58,"Married",29,26,"Completed High School",7,"No","Female",3,"Category 4","Yes","Yes","Yes","Yes",32.65,33,54,29.25,50.65,2321.8,2378.2,3649.6,2055,3475.45,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
"950","ID0950","Zone 2",38,49,"Married",3,33,"Graduate",11,"No","Male",4,"Category 2","No","Yes","No","Yes",6.85,0,42.1,0,25.15,285.55,0,1642.15,0,954,"Yes","No","No","Yes","No","Yes","No","Yes","Yes","No"
"951","ID0951","Zone 3",16,35,"Unmarried",7,46,"Undergraduate",3,"No","Male",1,"Category 1","No","Yes","No","No",5.1,0,27.15,0,0,74.1,0,434.15,0,0,"No","No","No","No","No","No","No","No","Yes","Yes"
"952","ID0952","Zone 3",44,39,"Married",8,41,"Completed High School",8,"No","Male",4,"Category 4","Yes","No","Yes","No",7.55,16.25,0,10.25,0,353.3,638.25,0,490,0,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"953","ID0953","Zone 1",50,50,"Unmarried",24,31,"Did Not Complete High School",8,"No","Male",1,"Category 3","No","No","Yes","No",11.95,0,0,28.25,0,540.5,0,0,1355,0,"No","No","No","No","No","No","Yes","Yes","No","No"
"954","ID0954","Zone 3",10,23,"Unmarried",1,29,"Graduate",0,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",4.95,32,53.25,35.75,50.45,62.1,323.8,420.55,285,416,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"955","ID0955","Zone 2",7,41,"Unmarried",6,94,"Completed High School",16,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",3.85,28,37.65,9,41.4,27.95,218.9,256.3,65,237.25,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"956","ID0956","Zone 3",71,48,"Unmarried",25,288,"Undergraduate",19,"No","Male",1,"Category 1","No","No","Yes","No",30.9,0,0,19.75,0,2123.6,0,0,1305,0,"No","No","No","No","No","No","Yes","No","No","No"
"957","ID0957","Zone 3",16,39,"Married",5,31,"Did Not Complete High School",4,"No","Female",5,"Category 1","No","No","No","No",5,0,0,0,0,69.6,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"958","ID0958","Zone 3",6,20,"Unmarried",0,25,"Completed High School",0,"No","Female",2,"Category 3","Yes","No","Yes","No",1.9,20.75,0,15.5,0,19.3,114.4,0,95,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"959","ID0959","Zone 2",46,55,"Unmarried",24,269,"Completed High School",35,"No","Male",1,"Category 3","Yes","No","Yes","No",10.1,39,0,18,0,449.7,1829.75,0,775,0,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"960","ID0960","Zone 3",51,49,"Married",13,203,"Undergraduate",27,"No","Male",4,"Category 3","Yes","No","Yes","No",17.6,22,0,21.75,0,961.9,1125.25,0,1075,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"961","ID0961","Zone 3",5,34,"Unmarried",12,22,"Completed High School",2,"No","Male",2,"Category 1","Yes","Yes","No","Yes",3.6,12.5,28.5,0,19.3,16.1,46.7,143.65,0,86.15,"No","Yes","No","No","No","Yes","Yes","No","Yes","Yes"
"962","ID0962","Zone 2",49,54,"Married",23,25,"Completed High School",1,"No","Female",4,"Category 1","No","No","Yes","No",14.65,0,0,41.25,0,719.5,0,0,1980,0,"No","No","No","No","No","No","No","No","No","No"
"963","ID0963","Zone 3",49,51,"Married",14,222,"Doctorate",16,"No","Male",2,"Category 2","No","No","No","No",12.25,0,0,0,0,575.6,0,0,0,0,"Yes","No","No","Yes","No","Yes","No","No","Yes","No"
"964","ID0964","Zone 1",26,30,"Married",4,76,"Undergraduate",7,"No","Male",2,"Category 1","No","Yes","No","No",9.45,0,29.2,0,0,214.7,0,697.05,0,0,"No","No","Yes","No","No","No","No","No","Yes","No"
"965","ID0965","Zone 3",22,39,"Unmarried",4,55,"Completed High School",17,"No","Female",1,"Category 4","Yes","No","Yes","Yes",5.4,38.75,0,17.75,50.2,81.55,908.35,0,290,1147.4,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"966","ID0966","Zone 3",51,45,"Married",4,46,"Undergraduate",6,"No","Male",2,"Category 4","Yes","Yes","Yes","Yes",20.7,34.75,48.65,32.25,48.65,1082.4,1711.75,2496.35,1600,2353.35,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
"967","ID0967","Zone 1",19,27,"Married",7,56,"Graduate",1,"No","Male",4,"Category 4","No","Yes","Yes","Yes",4.75,0,46.3,21.75,37.7,97.85,0,804.35,445,692.95,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"968","ID0968","Zone 1",9,36,"Unmarried",1,79,"Undergraduate",11,"No","Female",5,"Category 3","Yes","Yes","Yes","Yes",5.8,27.75,33.75,30.75,25.9,44.55,246,246.85,230,186.8,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
